LocationType,Location,Race,TimeFrame,DataFormat,Data
County,Pend Oreille,American Indian and Alaska Native,2013-2017,Currency,42109
County,Pend Oreille,Asian,2010-2014,Currency,S
County,Pend Oreille,Asian,2011-2015,Currency,S
County,Pend Oreille,Asian,2012-2016,Currency,S
County,Pend Oreille,Asian,2013-2017,Currency,S
County,Pend Oreille,Black,2010-2014,Currency,S
County,Pend Oreille,Black,2011-2015,Currency,S
County,Pend Oreille,Black,2012-2016,Currency,S
County,Pend Oreille,Black,2013-2017,Currency,S
County,Pend Oreille,Hispanic or Latino,2010-2014,Currency,28974
County,Pend Oreille,Hispanic or Latino,2011-2015,Currency,S
County,Pend Oreille,Hispanic or Latino,2012-2016,Currency,34474
County,Pend Oreille,Hispanic or Latino,2013-2017,Currency,73587
County,Pend Oreille,Multiracial,2010-2014,Currency,29135
County,Pend Oreille,Multiracial,2011-2015,Currency,S
County,Pend Oreille,Multiracial,2012-2016,Currency,63563
County,Pend Oreille,Multiracial,2013-2017,Currency,63984
County,Pend Oreille,Native Hawaiian and Other Pacific Islander,2010-2014,Currency,S
County,Pend Oreille,Native Hawaiian and Other Pacific Islander,2011-2015,Currency,S
County,Pend Oreille,Native Hawaiian and Other Pacific Islander,2012-2016,Currency,S
County,Pend Oreille,Native Hawaiian and Other Pacific Islander,2013-2017,Currency,S
County,Pend Oreille,White Non-Hispanic,2010-2014,Currency,49983
County,Pend Oreille,White Non-Hispanic,2011-2015,Currency,50485
County,Pend Oreille,White Non-Hispanic,2012-2016,Currency,51611
County,Pend Oreille,White Non-Hispanic,2013-2017,Currency,56060
County,Pend Oreille,American Indian and Alaska Native,2014-2018,Currency,42583
County,Pend Oreille,Asian,2014-2018,Currency,NA
County,Pend Oreille,Black,2014-2018,Currency,NA
County,Pend Oreille,Hispanic or Latino,2014-2018,Currency,76466
County,Pend Oreille,Multiracial,2014-2018,Currency,67188
County,Pend Oreille,Native Hawaiian and Other Pacific Islander,2014-2018,Currency,NA
County,Pend Oreille,White Non-Hispanic,2014-2018,Currency,54764
County,Pend Oreille,American Indian and Alaska Native,2015-2019,Currency,62763
County,Pend Oreille,Asian,2015-2019,Currency,NA
County,Pend Oreille,Black,2015-2019,Currency,NA
County,Pend Oreille,Hispanic or Latino,2015-2019,Currency,76827
County,Pend Oreille,Multiracial,2015-2019,Currency,67794
County,Pend Oreille,Native Hawaiian and Other Pacific Islander,2015-2019,Currency,NA
County,Pend Oreille,White Non-Hispanic,2015-2019,Currency,58246
County,Pierce,American Indian and Alaska Native,2005-2009,Currency,53026
County,Pierce,Asian,2005-2009,Currency,59913
County,Pierce,Black,2005-2009,Currency,45301
County,Pierce,Hispanic or Latino,2005-2009,Currency,45294
County,Pierce,Multiracial,2005-2009,Currency,56587
County,Pierce,Native Hawaiian and Other Pacific Islander,2005-2009,Currency,"*$59,700"
County,Pierce,White Non-Hispanic,2005-2009,Currency,71526
County,Pierce,American Indian and Alaska Native,2006-2010,Currency,"*$57,958"
County,Pierce,Asian,2006-2010,Currency,59461
County,Pierce,Black,2006-2010,Currency,48256
County,Pierce,Hispanic or Latino,2006-2010,Currency,44631
County,Pierce,Multiracial,2006-2010,Currency,57391
County,Pierce,Native Hawaiian and Other Pacific Islander,2006-2010,Currency,"*$56,579"
County,Pierce,White Non-Hispanic,2006-2010,Currency,73243
County,Pierce,American Indian and Alaska Native,2007-2011,Currency,"*$56,823"
County,Pierce,Asian,2007-2011,Currency,65097
County,Pierce,Black,2007-2011,Currency,49811
County,Pierce,Hispanic or Latino,2007-2011,Currency,47147
County,Pierce,Multiracial,2007-2011,Currency,56993
County,Pierce,Native Hawaiian and Other Pacific Islander,2007-2011,Currency,"*$65,020"
County,Pierce,White Non-Hispanic,2007-2011,Currency,73525
County,Pierce,American Indian and Alaska Native,2008-2012,Currency,"*$54,784"
County,Pierce,Asian,2008-2012,Currency,66675
County,Pierce,Black,2008-2012,Currency,50383
County,Pierce,Hispanic or Latino,2008-2012,Currency,48246
County,Pierce,Multiracial,2008-2012,Currency,57935
County,Pierce,Native Hawaiian and Other Pacific Islander,2008-2012,Currency,62259
County,Pierce,White Non-Hispanic,2008-2012,Currency,74052
County,Pierce,American Indian and Alaska Native,2009-2013,Currency,"*$55,682"
County,Pierce,Asian,2009-2013,Currency,64721
County,Pierce,Black,2009-2013,Currency,52236
County,Pierce,Hispanic or Latino,2009-2013,Currency,45588
County,Pierce,Multiracial,2009-2013,Currency,"*$55,545"
County,Pierce,Native Hawaiian and Other Pacific Islander,2009-2013,Currency,"*$60,770"
County,Pierce,White Non-Hispanic,2009-2013,Currency,74592
County,Pierce,American Indian and Alaska Native,2010-2014,Currency,52976
County,Pierce,American Indian and Alaska Native,2011-2015,Currency,54302
County,Pierce,American Indian and Alaska Native,2012-2016,Currency,56091
County,Pierce,American Indian and Alaska Native,2013-2017,Currency,59000
County,Pierce,Asian,2010-2014,Currency,64905
County,Pierce,Asian,2011-2015,Currency,66186
County,Pierce,Asian,2012-2016,Currency,67852
County,Pierce,Asian,2013-2017,Currency,70214
County,Pierce,Black,2010-2014,Currency,58060
County,Pierce,Black,2011-2015,Currency,59485
County,Pierce,Black,2012-2016,Currency,60541
County,Pierce,Black,2013-2017,Currency,63645
County,Pierce,Hispanic or Latino,2010-2014,Currency,46718
County,Pierce,Hispanic or Latino,2011-2015,Currency,47039
County,Pierce,Hispanic or Latino,2012-2016,Currency,48508
County,Pierce,Hispanic or Latino,2013-2017,Currency,51310
County,Pierce,Multiracial,2010-2014,Currency,57968
County,Pierce,Multiracial,2011-2015,Currency,47039
County,Pierce,Multiracial,2012-2016,Currency,58800
County,Pierce,Multiracial,2013-2017,Currency,63725
County,Pierce,Native Hawaiian and Other Pacific Islander,2010-2014,Currency,60703
County,Pierce,Native Hawaiian and Other Pacific Islander,2011-2015,Currency,54311
County,Pierce,Native Hawaiian and Other Pacific Islander,2012-2016,Currency,53056
County,Pierce,Native Hawaiian and Other Pacific Islander,2013-2017,Currency,66071
County,Pierce,White Non-Hispanic,2010-2014,Currency,75716
County,Pierce,White Non-Hispanic,2011-2015,Currency,76293
County,Pierce,White Non-Hispanic,2012-2016,Currency,78755
County,Pierce,White Non-Hispanic,2013-2017,Currency,82232
County,Pierce,American Indian and Alaska Native,2014-2018,Currency,62676
County,Pierce,Asian,2014-2018,Currency,72737
County,Pierce,Black,2014-2018,Currency,65015
County,Pierce,Hispanic or Latino,2014-2018,Currency,54641
County,Pierce,Multiracial,2014-2018,Currency,69136
County,Pierce,Native Hawaiian and Other Pacific Islander,2014-2018,Currency,66346
County,Pierce,White Non-Hispanic,2014-2018,Currency,86165
County,Pierce,American Indian and Alaska Native,2015-2019,Currency,65824
County,Pierce,Asian,2015-2019,Currency,77368
County,Pierce,Black,2015-2019,Currency,65258
County,Pierce,Hispanic or Latino,2015-2019,Currency,59860
County,Pierce,Multiracial,2015-2019,Currency,74380
County,Pierce,Native Hawaiian and Other Pacific Islander,2015-2019,Currency,74319
County,Pierce,White Non-Hispanic,2015-2019,Currency,91281
County,San Juan,American Indian and Alaska Native,2005-2009,Currency,"*$38,750"
County,San Juan,Asian,2005-2009,Currency,"*$16,071"
County,San Juan,Black,2005-2009,Currency,NA
County,San Juan,Hispanic or Latino,2005-2009,Currency,"*$24,659"
County,San Juan,Multiracial,2005-2009,Currency,"*$15,625"
County,San Juan,Native Hawaiian and Other Pacific Islander,2005-2009,Currency,NA
County,San Juan,White Non-Hispanic,2005-2009,Currency,63877
County,San Juan,American Indian and Alaska Native,2006-2010,Currency,"*$37,500"
County,San Juan,Asian,2006-2010,Currency,"*$20,417"
County,San Juan,Black,2006-2010,Currency,"*$9,097"
County,San Juan,Hispanic or Latino,2006-2010,Currency,"*$29,241"
County,San Juan,Multiracial,2006-2010,Currency,"*$32,500"
County,San Juan,Native Hawaiian and Other Pacific Islander,2006-2010,Currency,NA
County,San Juan,White Non-Hispanic,2006-2010,Currency,63762
County,San Juan,American Indian and Alaska Native,2007-2011,Currency,NA
County,San Juan,Asian,2007-2011,Currency,"*$50,833"
County,San Juan,Black,2007-2011,Currency,"*$11,602"
County,San Juan,Hispanic or Latino,2007-2011,Currency,"*$30,391"
County,San Juan,Multiracial,2007-2011,Currency,"*$38,750"
County,San Juan,Native Hawaiian and Other Pacific Islander,2007-2011,Currency,NA
County,San Juan,White Non-Hispanic,2007-2011,Currency,62813
County,San Juan,American Indian and Alaska Native,2008-2012,Currency,NA
County,San Juan,Asian,2008-2012,Currency,"*$64,219"
County,San Juan,Black,2008-2012,Currency,"*$42,321"
County,San Juan,Hispanic or Latino,2008-2012,Currency,"*$31,016"
County,San Juan,Multiracial,2008-2012,Currency,"*$42,500"
County,San Juan,Native Hawaiian and Other Pacific Islander,2008-2012,Currency,NA
County,San Juan,White Non-Hispanic,2008-2012,Currency,67305
County,San Juan,American Indian and Alaska Native,2009-2013,Currency,NA
County,San Juan,Asian,2009-2013,Currency,"*$66,250"
County,San Juan,Black,2009-2013,Currency,"*$98,333"
County,San Juan,Hispanic or Latino,2009-2013,Currency,"*$31,161"
County,San Juan,Multiracial,2009-2013,Currency,"*$42,500"
County,San Juan,Native Hawaiian and Other Pacific Islander,2009-2013,Currency,NA
County,San Juan,White Non-Hispanic,2009-2013,Currency,67260
County,San Juan,American Indian and Alaska Native,2010-2014,Currency,81000
County,San Juan,American Indian and Alaska Native,2011-2015,Currency,80833
County,San Juan,American Indian and Alaska Native,2012-2016,Currency,81250
County,San Juan,American Indian and Alaska Native,2013-2017,Currency,83646
County,San Juan,Asian,2010-2014,Currency,54286
County,San Juan,Asian,2011-2015,Currency,S
County,San Juan,Asian,2012-2016,Currency,23750
County,San Juan,Asian,2013-2017,Currency,S
County,San Juan,Black,2010-2014,Currency,100982
County,San Juan,Black,2011-2015,Currency,101346
County,San Juan,Black,2012-2016,Currency,101417
County,San Juan,Black,2013-2017,Currency,103977
County,San Juan,Hispanic or Latino,2010-2014,Currency,22500
County,San Juan,Hispanic or Latino,2011-2015,Currency,29327
County,San Juan,Hispanic or Latino,2012-2016,Currency,35000
County,San Juan,Hispanic or Latino,2013-2017,Currency,36833
County,San Juan,Multiracial,2010-2014,Currency,41000
County,San Juan,Multiracial,2011-2015,Currency,29327
County,San Juan,Multiracial,2012-2016,Currency,31500
County,San Juan,Multiracial,2013-2017,Currency,37000
County,San Juan,Native Hawaiian and Other Pacific Islander,2010-2014,Currency,S
County,San Juan,Native Hawaiian and Other Pacific Islander,2011-2015,Currency,S
County,San Juan,Native Hawaiian and Other Pacific Islander,2012-2016,Currency,S
County,San Juan,Native Hawaiian and Other Pacific Islander,2013-2017,Currency,S
County,San Juan,White Non-Hispanic,2010-2014,Currency,67263
County,San Juan,White Non-Hispanic,2011-2015,Currency,69500
County,San Juan,White Non-Hispanic,2012-2016,Currency,75161
County,San Juan,White Non-Hispanic,2013-2017,Currency,75259
County,San Juan,American Indian and Alaska Native,2014-2018,Currency,56932
County,San Juan,Asian,2014-2018,Currency,NA
County,San Juan,Black,2014-2018,Currency,46583
County,San Juan,Hispanic or Latino,2014-2018,Currency,35278
County,San Juan,Multiracial,2014-2018,Currency,36094
County,San Juan,Native Hawaiian and Other Pacific Islander,2014-2018,Currency,NA
County,San Juan,White Non-Hispanic,2014-2018,Currency,78190
County,San Juan,American Indian and Alaska Native,2015-2019,Currency,56250
County,San Juan,Asian,2015-2019,Currency,89028
County,San Juan,Black,2015-2019,Currency,47813
County,San Juan,Hispanic or Latino,2015-2019,Currency,56635
County,San Juan,Multiracial,2015-2019,Currency,115625
County,San Juan,Native Hawaiian and Other Pacific Islander,2015-2019,Currency,NA
County,San Juan,White Non-Hispanic,2015-2019,Currency,82041
County,Skagit,American Indian and Alaska Native,2005-2009,Currency,"*$47,667"
County,Skagit,Asian,2005-2009,Currency,"*$56,731"
County,Skagit,Black,2005-2009,Currency,76875
County,Skagit,Hispanic or Latino,2005-2009,Currency,"*$39,593"
County,Skagit,Multiracial,2005-2009,Currency,"*$45,556"
County,Skagit,Native Hawaiian and Other Pacific Islander,2005-2009,Currency,"*$28,750"
County,Skagit,White Non-Hispanic,2005-2009,Currency,65124
County,Skagit,American Indian and Alaska Native,2006-2010,Currency,"*$39,286"
County,Skagit,Asian,2006-2010,Currency,"*$54,036"
County,Skagit,Black,2006-2010,Currency,77292
County,Skagit,Hispanic or Latino,2006-2010,Currency,"*$40,144"
County,Skagit,Multiracial,2006-2010,Currency,"*$48,333"
County,Skagit,Native Hawaiian and Other Pacific Islander,2006-2010,Currency,"*$96,667"
County,Skagit,White Non-Hispanic,2006-2010,Currency,67548
County,Skagit,American Indian and Alaska Native,2007-2011,Currency,"*$50,000"
County,Skagit,Asian,2007-2011,Currency,"*$49,375"
County,Skagit,Black,2007-2011,Currency,"*$64,457"
County,Skagit,Hispanic or Latino,2007-2011,Currency,"*$37,159"
County,Skagit,Multiracial,2007-2011,Currency,"*$56,742"
County,Skagit,Native Hawaiian and Other Pacific Islander,2007-2011,Currency,"*$98,571"
County,Skagit,White Non-Hispanic,2007-2011,Currency,69690
County,Skagit,American Indian and Alaska Native,2008-2012,Currency,"*$48,250"
County,Skagit,Asian,2008-2012,Currency,"*$42,381"
County,Skagit,Black,2008-2012,Currency,"*$52,295"
County,Skagit,Hispanic or Latino,2008-2012,Currency,36976
County,Skagit,Multiracial,2008-2012,Currency,"*$53,333"
County,Skagit,Native Hawaiian and Other Pacific Islander,2008-2012,Currency,"*$101,625"
County,Skagit,White Non-Hispanic,2008-2012,Currency,71438
County,Skagit,American Indian and Alaska Native,2009-2013,Currency,"*$48,971"
County,Skagit,Asian,2009-2013,Currency,"*$58,958"
County,Skagit,Black,2009-2013,Currency,"*$51,683"
County,Skagit,Hispanic or Latino,2009-2013,Currency,38149
County,Skagit,Multiracial,2009-2013,Currency,"*$48,625"
County,Skagit,Native Hawaiian and Other Pacific Islander,2009-2013,Currency,"*$71,667"
County,Skagit,White Non-Hispanic,2009-2013,Currency,71226
County,Skagit,American Indian and Alaska Native,2010-2014,Currency,39750
County,Skagit,American Indian and Alaska Native,2011-2015,Currency,37689
County,Skagit,American Indian and Alaska Native,2012-2016,Currency,36875
County,Skagit,American Indian and Alaska Native,2013-2017,Currency,38571
County,Skagit,Asian,2010-2014,Currency,60625
County,Skagit,Asian,2011-2015,Currency,45441
County,Skagit,Asian,2012-2016,Currency,62611
County,Skagit,Asian,2013-2017,Currency,64145
County,Skagit,Black,2010-2014,Currency,51250
County,Skagit,Black,2011-2015,Currency,51417
County,Skagit,Black,2012-2016,Currency,S
County,Skagit,Black,2013-2017,Currency,S
County,Skagit,Hispanic or Latino,2010-2014,Currency,36823
County,Skagit,Hispanic or Latino,2011-2015,Currency,36728
County,Skagit,Hispanic or Latino,2012-2016,Currency,41945
County,Skagit,Hispanic or Latino,2013-2017,Currency,49016
County,Skagit,Multiracial,2010-2014,Currency,51094
County,Skagit,Multiracial,2011-2015,Currency,36728
County,Skagit,Multiracial,2012-2016,Currency,43171
County,Skagit,Multiracial,2013-2017,Currency,56477
County,Skagit,Native Hawaiian and Other Pacific Islander,2010-2014,Currency,137649
County,Skagit,Native Hawaiian and Other Pacific Islander,2011-2015,Currency,S
County,Skagit,Native Hawaiian and Other Pacific Islander,2012-2016,Currency,140057
County,Skagit,Native Hawaiian and Other Pacific Islander,2013-2017,Currency,S
County,Skagit,White Non-Hispanic,2010-2014,Currency,71571
County,Skagit,White Non-Hispanic,2011-2015,Currency,72271
County,Skagit,White Non-Hispanic,2012-2016,Currency,73483
County,Skagit,White Non-Hispanic,2013-2017,Currency,74646
County,Skagit,American Indian and Alaska Native,2014-2018,Currency,59808
County,Skagit,Asian,2014-2018,Currency,58050
County,Skagit,Black,2014-2018,Currency,62650
County,Skagit,Hispanic or Latino,2014-2018,Currency,54416
County,Skagit,Multiracial,2014-2018,Currency,77986
County,Skagit,Native Hawaiian and Other Pacific Islander,2014-2018,Currency,NA
County,Skagit,White Non-Hispanic,2014-2018,Currency,77617
County,Skagit,American Indian and Alaska Native,2015-2019,Currency,52798
County,Skagit,Asian,2015-2019,Currency,60547
County,Skagit,Black,2015-2019,Currency,96538
County,Skagit,Hispanic or Latino,2015-2019,Currency,59496
County,Skagit,Multiracial,2015-2019,Currency,82250
County,Skagit,Native Hawaiian and Other Pacific Islander,2015-2019,Currency,NA
County,Skagit,White Non-Hispanic,2015-2019,Currency,81563
County,Skamania,American Indian and Alaska Native,2005-2009,Currency,"*$24,659"
County,Skamania,Asian,2005-2009,Currency,"*$83,750"
County,Skamania,Black,2005-2009,Currency,NA
County,Skamania,Hispanic or Latino,2005-2009,Currency,"*$26,198"
County,Skamania,Multiracial,2005-2009,Currency,NA
County,Skamania,Native Hawaiian and Other Pacific Islander,2005-2009,Currency,NA
County,Skamania,White Non-Hispanic,2005-2009,Currency,56786
County,Skamania,American Indian and Alaska Native,2006-2010,Currency,"*$87,750"
County,Skamania,Asian,2006-2010,Currency,"*$78,828"
County,Skamania,Black,2006-2010,Currency,NA
County,Skamania,Hispanic or Latino,2006-2010,Currency,"*$66,779"
County,Skamania,Multiracial,2006-2010,Currency,"*$40,357"
County,Skamania,Native Hawaiian and Other Pacific Islander,2006-2010,Currency,NA
County,Skamania,White Non-Hispanic,2006-2010,Currency,"*$60,471"
County,Skamania,American Indian and Alaska Native,2007-2011,Currency,"*$73,333"
County,Skamania,Asian,2007-2011,Currency,81111
County,Skamania,Black,2007-2011,Currency,NA
County,Skamania,Hispanic or Latino,2007-2011,Currency,"*$68,988"
County,Skamania,Multiracial,2007-2011,Currency,"*$19,896"
County,Skamania,Native Hawaiian and Other Pacific Islander,2007-2011,Currency,NA
County,Skamania,White Non-Hispanic,2007-2011,Currency,"*$68,250"
County,Skamania,American Indian and Alaska Native,2008-2012,Currency,"*$76,042"
